wavelength_nm,value,class,source_image,sample_id
423.72,0.0295,contaminated,08,p908
426.91,0.0298,contaminated,08,p908
430.11,0.0361,contaminated,08,p908
433.31,0.0295,contaminated,08,p908
436.5,0.03,contaminated,08,p908
439.7,0.0315,contaminated,08,p908
442.9,0.03,contaminated,08,p908
446.09,0.0347,contaminated,08,p908
449.29,0.0326,contaminated,08,p908
452.49,0.0341,contaminated,08,p908
455.68,0.0331,contaminated,08,p908
458.88,0.0357,contaminated,08,p908
462.08,0.0372,contaminated,08,p908
465.27,0.0329,contaminated,08,p908
468.47,0.0358,contaminated,08,p908
471.67,0.0352,contaminated,08,p908
474.86,0.0364,contaminated,08,p908
478.06,0.0389,contaminated,08,p908
481.26,0.0389,contaminated,08,p908
484.45,0.0407,contaminated,08,p908
487.65,0.0405,contaminated,08,p908
490.85,0.0395,contaminated,08,p908
494.04,0.0415,contaminated,08,p908
497.24,0.0437,contaminated,08,p908
500.43,0.0485,contaminated,08,p908
503.63,0.0436,contaminated,08,p908
506.83,0.0458,contaminated,08,p908
510.03,0.0479,contaminated,08,p908
513.22,0.047,contaminated,08,p908
516.42,0.051,contaminated,08,p908
519.61,0.0495,contaminated,08,p908
522.81,0.0501,contaminated,08,p908
526.01,0.0547,contaminated,08,p908
529.2,0.0518,contaminated,08,p908
532.4,0.0554,contaminated,08,p908
535.6,0.0553,contaminated,08,p908
538.79,0.0589,contaminated,08,p908
541.99,0.0575,contaminated,08,p908
545.19,0.0588,contaminated,08,p908
548.38,0.0601,contaminated,08,p908
551.58,0.0607,contaminated,08,p908
554.78,0.06,contaminated,08,p908
557.97,0.0626,contaminated,08,p908
561.17,0.0626,contaminated,08,p908
564.37,0.0631,contaminated,08,p908
567.56,0.0619,contaminated,08,p908
570.76,0.0644,contaminated,08,p908
573.96,0.0627,contaminated,08,p908
577.15,0.0633,contaminated,08,p908
580.35,0.0621,contaminated,08,p908
583.55,0.0661,contaminated,08,p908
586.74,0.0672,contaminated,08,p908
589.94,0.0666,contaminated,08,p908
593.14,0.0642,contaminated,08,p908
596.33,0.0661,contaminated,08,p908
599.53,0.0632,contaminated,08,p908
602.73,0.0659,contaminated,08,p908
605.92,0.0634,contaminated,08,p908
609.12,0.0626,contaminated,08,p908
612.32,0.0618,contaminated,08,p908
615.51,0.065,contaminated,08,p908
618.71,0.0602,contaminated,08,p908
621.91,0.0619,contaminated,08,p908
625.1,0.0637,contaminated,08,p908
628.3,0.0595,contaminated,08,p908
631.5,0.0624,contaminated,08,p908
634.69,0.0618,contaminated,08,p908
637.89,0.0608,contaminated,08,p908
641.09,0.0597,contaminated,08,p908
644.28,0.0624,contaminated,08,p908
647.48,0.0624,contaminated,08,p908
650.67,0.0609,contaminated,08,p908
653.87,0.0616,contaminated,08,p908
657.07,0.0591,contaminated,08,p908
660.27,0.0559,contaminated,08,p908
663.46,0.0551,contaminated,08,p908
666.66,0.0536,contaminated,08,p908
669.85,0.0545,contaminated,08,p908
673.05,0.0506,contaminated,08,p908
676.25,0.0497,contaminated,08,p908
679.45,0.0534,contaminated,08,p908
682.64,0.0521,contaminated,08,p908
685.84,0.0593,contaminated,08,p908
689.03,0.0582,contaminated,08,p908
692.23,0.0571,contaminated,08,p908
695.43,0.0559,contaminated,08,p908
698.62,0.0548,contaminated,08,p908
701.82,0.0537,contaminated,08,p908
705.02,0.0525,contaminated,08,p908
708.21,0.0514,contaminated,08,p908
711.41,0.0503,contaminated,08,p908
714.61,0.0491,contaminated,08,p908
717.8,0.048,contaminated,08,p908
721.0,0.0469,contaminated,08,p908
724.2,0.0457,contaminated,08,p908
727.39,0.0446,contaminated,08,p908
730.59,0.0435,contaminated,08,p908
733.79,0.0424,contaminated,08,p908
736.98,0.0412,contaminated,08,p908
740.18,0.0401,contaminated,08,p908
743.38,0.0406,contaminated,08,p908
746.57,0.0409,contaminated,08,p908
749.77,0.0415,contaminated,08,p908
752.97,0.0416,contaminated,08,p908
756.16,0.0416,contaminated,08,p908
759.36,0.0417,contaminated,08,p908
762.56,0.0418,contaminated,08,p908
765.75,0.0419,contaminated,08,p908
768.95,0.0419,contaminated,08,p908
772.15,0.042,contaminated,08,p908
775.34,0.041,contaminated,08,p908
778.54,0.045,contaminated,08,p908
781.74,0.0394,contaminated,08,p908
784.93,0.0449,contaminated,08,p908
788.13,0.0423,contaminated,08,p908
791.33,0.0417,contaminated,08,p908
794.52,0.0412,contaminated,08,p908
797.72,0.0407,contaminated,08,p908
800.92,0.0401,contaminated,08,p908
804.11,0.0396,contaminated,08,p908
807.31,0.0391,contaminated,08,p908
810.51,0.0386,contaminated,08,p908
813.7,0.038,contaminated,08,p908
816.9,0.0375,contaminated,08,p908
820.1,0.037,contaminated,08,p908
823.29,0.0364,contaminated,08,p908
826.49,0.0359,contaminated,08,p908
829.68,0.0354,contaminated,08,p908
832.88,0.0348,contaminated,08,p908
836.08,0.0343,contaminated,08,p908
839.28,0.0338,contaminated,08,p908
842.47,0.0332,contaminated,08,p908
845.67,0.0317,contaminated,08,p908
848.86,0.0323,contaminated,08,p908
852.06,0.0321,contaminated,08,p908
855.26,0.0275,contaminated,08,p908
858.46,0.0302,contaminated,08,p908
861.65,0.0312,contaminated,08,p908
864.85,0.031,contaminated,08,p908
868.04,0.0299,contaminated,08,p908
871.24,0.0263,contaminated,08,p908
874.44,0.0264,contaminated,08,p908
877.63,0.0293,contaminated,08,p908
880.83,0.0283,contaminated,08,p908
884.03,0.0259,contaminated,08,p908
887.22,0.0243,contaminated,08,p908
890.42,0.0235,contaminated,08,p908
893.62,0.0281,contaminated,08,p908
896.81,0.0281,contaminated,08,p908
900.01,0.0276,contaminated,08,p908
903.21,0.027,contaminated,08,p908
906.4,0.0265,contaminated,08,p908
909.6,0.026,contaminated,08,p908
912.8,0.0254,contaminated,08,p908
915.99,0.0249,contaminated,08,p908
919.19,0.0244,contaminated,08,p908
922.39,0.0238,contaminated,08,p908
925.58,0.0233,contaminated,08,p908
928.78,0.0228,contaminated,08,p908
931.98,0.0222,contaminated,08,p908
935.17,0.0217,contaminated,08,p908
938.37,0.0212,contaminated,08,p908
941.57,0.0207,contaminated,08,p908
944.76,0.0201,contaminated,08,p908
947.96,0.0196,contaminated,08,p908
951.16,0.0191,contaminated,08,p908
954.35,0.0185,contaminated,08,p908
957.55,0.018,contaminated,08,p908
960.75,0.0175,contaminated,08,p908
963.94,0.0169,contaminated,08,p908
967.14,0.0164,contaminated,08,p908
970.1,0.0159,contaminated,08,p908
975.54,0.0154,contaminated,08,p908
980.98,0.0145,contaminated,08,p908
986.42,0.0136,contaminated,08,p908
991.86,0.0127,contaminated,08,p908
997.3,0.0118,contaminated,08,p908
1002.74,0.0109,contaminated,08,p908
1008.18,0.0092,contaminated,08,p908
1013.62,0.0102,contaminated,08,p908
1019.06,0.0118,contaminated,08,p908
1024.5,0.0115,contaminated,08,p908
1029.95,0.0116,contaminated,08,p908
1035.39,0.0113,contaminated,08,p908
1040.83,0.0117,contaminated,08,p908
1046.27,0.0112,contaminated,08,p908
1051.71,0.0122,contaminated,08,p908
1057.15,0.0122,contaminated,08,p908
1062.59,0.0123,contaminated,08,p908
1068.03,0.0138,contaminated,08,p908
1073.47,0.0123,contaminated,08,p908
1078.91,0.0118,contaminated,08,p908
1084.35,0.0116,contaminated,08,p908
1089.79,0.0115,contaminated,08,p908
1095.23,0.0113,contaminated,08,p908
1100.67,0.0112,contaminated,08,p908
1106.11,0.011,contaminated,08,p908
1111.55,0.0108,contaminated,08,p908
1116.99,0.0107,contaminated,08,p908
1122.43,0.0105,contaminated,08,p908
1127.87,0.0104,contaminated,08,p908
1133.32,0.0102,contaminated,08,p908
1138.76,0.0101,contaminated,08,p908
1144.2,0.0099,contaminated,08,p908
1149.64,0.0098,contaminated,08,p908
1155.08,0.0096,contaminated,08,p908
1160.52,0.0095,contaminated,08,p908
1165.96,0.0093,contaminated,08,p908
1171.4,0.0092,contaminated,08,p908
1176.84,0.009,contaminated,08,p908
1182.28,0.0089,contaminated,08,p908
1187.72,0.0087,contaminated,08,p908
1193.16,0.0086,contaminated,08,p908
1198.6,0.0106,contaminated,08,p908
1204.04,0.0095,contaminated,08,p908
1209.48,0.009,contaminated,08,p908
1214.92,0.0099,contaminated,08,p908
1220.36,0.0099,contaminated,08,p908
1225.8,0.0093,contaminated,08,p908
1231.24,0.0104,contaminated,08,p908
1236.69,0.0099,contaminated,08,p908
1242.13,0.0101,contaminated,08,p908
1247.57,0.01,contaminated,08,p908
1253.01,0.0113,contaminated,08,p908
1258.45,0.011,contaminated,08,p908
1263.89,0.011,contaminated,08,p908
1269.33,0.0092,contaminated,08,p908
1274.77,0.0094,contaminated,08,p908
1280.21,0.0107,contaminated,08,p908
1285.65,0.0108,contaminated,08,p908
1291.09,0.0107,contaminated,08,p908
1296.53,0.011,contaminated,08,p908
1301.97,0.0097,contaminated,08,p908
1307.41,0.0101,contaminated,08,p908
1312.85,0.011,contaminated,08,p908
1318.29,0.0093,contaminated,08,p908
1323.73,0.01,contaminated,08,p908
1329.17,0.014,contaminated,08,p908
1334.61,0.0136,contaminated,08,p908
1340.06,0.0133,contaminated,08,p908
1345.5,0.0129,contaminated,08,p908
1350.94,0.0124,contaminated,08,p908
1356.38,0.012,contaminated,08,p908
1361.82,0.0116,contaminated,08,p908
1367.26,0.0112,contaminated,08,p908
1372.7,0.0108,contaminated,08,p908
1378.14,0.0104,contaminated,08,p908
1383.58,0.0101,contaminated,08,p908
1389.02,0.0097,contaminated,08,p908
1394.46,0.0094,contaminated,08,p908
1399.9,0.0091,contaminated,08,p908
1405.34,0.0088,contaminated,08,p908
1410.78,0.0084,contaminated,08,p908
1416.22,0.0081,contaminated,08,p908
1421.66,0.0078,contaminated,08,p908
1427.1,0.0075,contaminated,08,p908
1432.54,0.0071,contaminated,08,p908
1437.98,0.0068,contaminated,08,p908
1443.43,0.0065,contaminated,08,p908
1448.87,0.0062,contaminated,08,p908
1454.31,0.0059,contaminated,08,p908
1459.75,0.0056,contaminated,08,p908
1465.19,0.0053,contaminated,08,p908
1470.63,0.005,contaminated,08,p908
1476.07,0.0047,contaminated,08,p908
1481.51,0.0044,contaminated,08,p908
1486.95,0.0041,contaminated,08,p908
1492.39,0.0038,contaminated,08,p908
1497.83,0.0045,contaminated,08,p908
1503.27,0.0051,contaminated,08,p908
1508.71,0.0038,contaminated,08,p908
1514.15,0.0052,contaminated,08,p908
1519.59,0.0053,contaminated,08,p908
1525.03,0.0053,contaminated,08,p908
1530.47,0.0053,contaminated,08,p908
1535.91,0.0047,contaminated,08,p908
1541.35,0.0051,contaminated,08,p908
1546.8,0.0057,contaminated,08,p908
1552.24,0.0046,contaminated,08,p908
1557.68,0.0061,contaminated,08,p908
1563.12,0.0058,contaminated,08,p908
1568.56,0.0057,contaminated,08,p908
1574.0,0.0057,contaminated,08,p908
1579.44,0.0052,contaminated,08,p908
1584.88,0.0054,contaminated,08,p908
1590.32,0.0051,contaminated,08,p908
1595.76,0.0058,contaminated,08,p908
1601.2,0.0058,contaminated,08,p908
1606.64,0.0062,contaminated,08,p908
1612.08,0.0064,contaminated,08,p908
1617.52,0.0064,contaminated,08,p908
1622.96,0.0057,contaminated,08,p908
1628.4,0.0069,contaminated,08,p908
1633.84,0.0059,contaminated,08,p908
1639.28,0.0062,contaminated,08,p908
1644.72,0.007,contaminated,08,p908
1650.17,0.0046,contaminated,08,p908
1655.61,0.0071,contaminated,08,p908
1661.05,0.0054,contaminated,08,p908
1666.49,0.0071,contaminated,08,p908
1671.93,0.0065,contaminated,08,p908
1677.37,0.0066,contaminated,08,p908
1682.81,0.0062,contaminated,08,p908
1688.25,0.0066,contaminated,08,p908
1693.69,0.006,contaminated,08,p908
1699.13,0.0069,contaminated,08,p908
1704.57,0.0068,contaminated,08,p908
1710.01,0.0052,contaminated,08,p908
1715.45,0.0072,contaminated,08,p908
1720.89,0.0055,contaminated,08,p908
1726.33,0.0061,contaminated,08,p908
1731.77,0.005,contaminated,08,p908
1737.21,0.0055,contaminated,08,p908
1742.65,0.0061,contaminated,08,p908
1748.09,0.0061,contaminated,08,p908
1753.54,0.0048,contaminated,08,p908
1758.98,0.006,contaminated,08,p908
1764.42,0.007,contaminated,08,p908
1769.86,0.0049,contaminated,08,p908
1775.3,0.0076,contaminated,08,p908
1780.74,0.0074,contaminated,08,p908
1786.18,0.0073,contaminated,08,p908
1791.62,0.0071,contaminated,08,p908
1797.06,0.0069,contaminated,08,p908
1802.5,0.0068,contaminated,08,p908
1807.94,0.0066,contaminated,08,p908
1813.38,0.0064,contaminated,08,p908
1818.82,0.0062,contaminated,08,p908
1824.26,0.0061,contaminated,08,p908
1829.7,0.0059,contaminated,08,p908
1835.14,0.0057,contaminated,08,p908
1840.58,0.0056,contaminated,08,p908
1846.02,0.0054,contaminated,08,p908
1851.46,0.0053,contaminated,08,p908
1856.91,0.0051,contaminated,08,p908
1862.35,0.0049,contaminated,08,p908
1867.79,0.0048,contaminated,08,p908
1873.23,0.0046,contaminated,08,p908
1878.67,0.0044,contaminated,08,p908
1884.11,0.0043,contaminated,08,p908
1889.55,0.0041,contaminated,08,p908
1894.99,0.0039,contaminated,08,p908
1900.43,0.0038,contaminated,08,p908
1905.87,0.0036,contaminated,08,p908
1911.31,0.0035,contaminated,08,p908
1916.75,0.0033,contaminated,08,p908
1922.19,0.0031,contaminated,08,p908
1927.63,0.003,contaminated,08,p908
1933.07,0.0028,contaminated,08,p908
1938.51,0.0027,contaminated,08,p908
1943.95,0.0025,contaminated,08,p908
1949.39,0.0023,contaminated,08,p908
1954.83,0.0022,contaminated,08,p908
1960.28,0.002,contaminated,08,p908
1965.72,0.0019,contaminated,08,p908
1971.16,0.0017,contaminated,08,p908
1976.6,0.0015,contaminated,08,p908
1982.04,0.0014,contaminated,08,p908
1987.48,0.0012,contaminated,08,p908
1992.92,0.001,contaminated,08,p908
1998.36,0.0102,contaminated,08,p908
2003.8,0.0081,contaminated,08,p908
2009.24,0.0064,contaminated,08,p908
2014.68,0.0121,contaminated,08,p908
2020.12,0.0053,contaminated,08,p908
2025.56,0.0066,contaminated,08,p908
2031.0,0.004,contaminated,08,p908
2036.44,0.0043,contaminated,08,p908
2041.88,0.0055,contaminated,08,p908
2047.32,0.0057,contaminated,08,p908
2052.76,0.0042,contaminated,08,p908
2058.2,0.0044,contaminated,08,p908
2063.65,0.0054,contaminated,08,p908
2069.09,0.0033,contaminated,08,p908
2074.53,0.0043,contaminated,08,p908
2079.97,0.0055,contaminated,08,p908
2085.41,0.0041,contaminated,08,p908
2090.85,0.0051,contaminated,08,p908
2096.29,0.0047,contaminated,08,p908
2101.73,0.0067,contaminated,08,p908
2107.17,0.0066,contaminated,08,p908
2112.61,0.0049,contaminated,08,p908
2118.05,0.0061,contaminated,08,p908
2123.49,0.0052,contaminated,08,p908
2128.93,0.0078,contaminated,08,p908
2134.37,0.0063,contaminated,08,p908
2139.81,0.0033,contaminated,08,p908
2145.25,0.0056,contaminated,08,p908
2150.69,0.0086,contaminated,08,p908
2156.13,0.0032,contaminated,08,p908
2161.57,0.0056,contaminated,08,p908
2167.02,0.0093,contaminated,08,p908
2172.46,0.0062,contaminated,08,p908
2177.9,0.0067,contaminated,08,p908
2183.34,0.0076,contaminated,08,p908
2188.78,0.0045,contaminated,08,p908
2194.22,0.0017,contaminated,08,p908
2199.66,0.0062,contaminated,08,p908
2205.1,0.0052,contaminated,08,p908
2210.54,0.0049,contaminated,08,p908
2215.98,0.0081,contaminated,08,p908
2221.42,0.0058,contaminated,08,p908
2226.86,0.0064,contaminated,08,p908
2232.3,0.0097,contaminated,08,p908
2237.74,0.0044,contaminated,08,p908
2243.18,0.0045,contaminated,08,p908
2248.62,0.0037,contaminated,08,p908
2254.06,0.0072,contaminated,08,p908
2259.5,0.0054,contaminated,08,p908
2264.94,0.0042,contaminated,08,p908
2270.39,0.0057,contaminated,08,p908
2275.83,0.0042,contaminated,08,p908
2281.27,0.0059,contaminated,08,p908
2286.71,0.0076,contaminated,08,p908
2292.15,0.0089,contaminated,08,p908
2297.59,0.0073,contaminated,08,p908
2303.03,0.0052,contaminated,08,p908
2308.47,0.0072,contaminated,08,p908
2313.91,0.0069,contaminated,08,p908
2319.35,0.0092,contaminated,08,p908
2324.79,0.0044,contaminated,08,p908
2330.23,0.0045,contaminated,08,p908
2335.67,0.0046,contaminated,08,p908
2341.11,0.0104,contaminated,08,p908
2346.55,0.0064,contaminated,08,p908
2351.99,0.0105,contaminated,08,p908
2357.43,0.0056,contaminated,08,p908
2362.87,0.0032,contaminated,08,p908
2368.32,0.0123,contaminated,08,p908
2373.76,0.0027,contaminated,08,p908
2379.2,0.0088,contaminated,08,p908
2384.64,0.0063,contaminated,08,p908
2390.08,0.0043,contaminated,08,p908
2395.52,0.0165,contaminated,08,p908
2400.96,0.01,contaminated,08,p908
2406.4,0.0166,contaminated,08,p908
2411.84,0.0187,contaminated,08,p908
2417.28,0.0312,contaminated,08,p908
2422.72,0.0195,contaminated,08,p908
2428.16,0.0212,contaminated,08,p908
2433.6,0.0172,contaminated,08,p908
2439.04,0.0088,contaminated,08,p908
2444.48,0.0199,contaminated,08,p908
2449.92,0.0707,contaminated,08,p908
2455.36,0.0441,contaminated,08,p908
2460.8,0.0367,contaminated,08,p908
2466.24,0.0184,contaminated,08,p908
2471.69,0.0348,contaminated,08,p908
2477.13,0.1105,contaminated,08,p908
2482.57,0.1506,contaminated,08,p908
2488.01,0.2298,contaminated,08,p908
2493.45,0.3047,contaminated,08,p908
2498.89,0.2806,contaminated,08,p908
414.13,0.018,water,08,p508
417.32,0.018,water,08,p508
420.52,0.0184,water,08,p508
423.72,0.0193,water,08,p508
426.91,0.0181,water,08,p508
430.11,0.0207,water,08,p508
433.31,0.0152,water,08,p508
436.5,0.0169,water,08,p508
439.7,0.0156,water,08,p508
442.9,0.0213,water,08,p508
446.09,0.0188,water,08,p508
449.29,0.0164,water,08,p508
452.49,0.0178,water,08,p508
455.68,0.0187,water,08,p508
458.88,0.018,water,08,p508
462.08,0.0177,water,08,p508
465.27,0.0175,water,08,p508
468.47,0.0186,water,08,p508
471.67,0.0186,water,08,p508
474.86,0.0197,water,08,p508
478.06,0.019,water,08,p508
481.26,0.021,water,08,p508
484.45,0.0189,water,08,p508
487.65,0.0209,water,08,p508
490.85,0.0186,water,08,p508
494.04,0.0195,water,08,p508
497.24,0.0197,water,08,p508
500.43,0.0212,water,08,p508
503.63,0.0212,water,08,p508
506.83,0.0195,water,08,p508
510.03,0.0216,water,08,p508
513.22,0.0231,water,08,p508
516.42,0.0255,water,08,p508
519.61,0.0239,water,08,p508
522.81,0.022,water,08,p508
526.01,0.0235,water,08,p508
529.2,0.0242,water,08,p508
532.4,0.0253,water,08,p508
535.6,0.0261,water,08,p508
538.79,0.0287,water,08,p508
541.99,0.0274,water,08,p508
545.19,0.0264,water,08,p508
548.38,0.0292,water,08,p508
551.58,0.0275,water,08,p508
554.78,0.0296,water,08,p508
557.97,0.0313,water,08,p508
561.17,0.0304,water,08,p508
564.37,0.0306,water,08,p508
567.56,0.0301,water,08,p508
570.76,0.0311,water,08,p508
573.96,0.0322,water,08,p508
577.15,0.0299,water,08,p508
580.35,0.0303,water,08,p508
583.55,0.031,water,08,p508
586.74,0.0315,water,08,p508
589.94,0.0317,water,08,p508
593.14,0.0303,water,08,p508
596.33,0.0307,water,08,p508
599.53,0.0302,water,08,p508
602.73,0.028,water,08,p508
605.92,0.0293,water,08,p508
609.12,0.0293,water,08,p508
612.32,0.0278,water,08,p508
615.51,0.0285,water,08,p508
618.71,0.0263,water,08,p508
621.91,0.0266,water,08,p508
625.1,0.0273,water,08,p508
628.3,0.0257,water,08,p508
631.5,0.0262,water,08,p508
634.69,0.0258,water,08,p508
637.89,0.0264,water,08,p508
641.09,0.0265,water,08,p508
644.28,0.027,water,08,p508
647.48,0.0267,water,08,p508
650.67,0.0256,water,08,p508
653.87,0.0262,water,08,p508
657.07,0.0246,water,08,p508
660.27,0.0214,water,08,p508
663.46,0.0215,water,08,p508
666.66,0.022,water,08,p508
669.85,0.0192,water,08,p508
673.05,0.0202,water,08,p508
676.25,0.0205,water,08,p508
679.45,0.02,water,08,p508
682.64,0.0214,water,08,p508
685.84,0.0259,water,08,p508
689.03,0.0256,water,08,p508
692.23,0.0253,water,08,p508
695.43,0.0251,water,08,p508
698.62,0.0248,water,08,p508
701.82,0.0245,water,08,p508
705.02,0.0242,water,08,p508
708.21,0.0239,water,08,p508
711.41,0.0237,water,08,p508
714.61,0.0234,water,08,p508
717.8,0.0231,water,08,p508
721.0,0.0228,water,08,p508
724.2,0.0225,water,08,p508
727.39,0.0223,water,08,p508
730.59,0.022,water,08,p508
733.79,0.0217,water,08,p508
736.98,0.0214,water,08,p508
740.18,0.0211,water,08,p508
743.38,0.0218,water,08,p508
746.57,0.0222,water,08,p508
749.77,0.0217,water,08,p508
752.97,0.0219,water,08,p508
756.16,0.0221,water,08,p508
759.36,0.0223,water,08,p508
762.56,0.0224,water,08,p508
765.75,0.0226,water,08,p508
768.95,0.0228,water,08,p508
772.15,0.023,water,08,p508
775.34,0.0229,water,08,p508
778.54,0.0236,water,08,p508
781.74,0.0244,water,08,p508
784.93,0.0228,water,08,p508
788.13,0.0248,water,08,p508
791.33,0.0244,water,08,p508
794.52,0.024,water,08,p508
797.72,0.0236,water,08,p508
800.92,0.0232,water,08,p508
804.11,0.0228,water,08,p508
807.31,0.0223,water,08,p508
810.51,0.0219,water,08,p508
813.7,0.0215,water,08,p508
816.9,0.0211,water,08,p508
820.1,0.0207,water,08,p508
823.29,0.0203,water,08,p508
826.49,0.0199,water,08,p508
829.68,0.0194,water,08,p508
832.88,0.019,water,08,p508
836.08,0.0186,water,08,p508
839.28,0.0182,water,08,p508
842.47,0.0178,water,08,p508
845.67,0.0215,water,08,p508
848.86,0.0196,water,08,p508
852.06,0.0195,water,08,p508
855.26,0.0205,water,08,p508
858.46,0.0181,water,08,p508
861.65,0.021,water,08,p508
864.85,0.02,water,08,p508
868.04,0.0206,water,08,p508
871.24,0.0197,water,08,p508
874.44,0.0194,water,08,p508
877.63,0.0173,water,08,p508
880.83,0.0191,water,08,p508
884.03,0.0171,water,08,p508
887.22,0.0173,water,08,p508
890.42,0.0178,water,08,p508
893.62,0.0176,water,08,p508
896.81,0.0176,water,08,p508
900.01,0.0174,water,08,p508
903.21,0.0171,water,08,p508
906.4,0.0169,water,08,p508
909.6,0.0166,water,08,p508
912.8,0.0164,water,08,p508
915.99,0.0161,water,08,p508
919.19,0.0159,water,08,p508
922.39,0.0156,water,08,p508
925.58,0.0154,water,08,p508
928.78,0.0151,water,08,p508
931.98,0.0149,water,08,p508
935.17,0.0146,water,08,p508
938.37,0.0144,water,08,p508
941.57,0.0141,water,08,p508
944.76,0.0139,water,08,p508
947.96,0.0136,water,08,p508
951.16,0.0134,water,08,p508
954.35,0.0131,water,08,p508
957.55,0.0129,water,08,p508
960.75,0.0126,water,08,p508
963.94,0.0124,water,08,p508
967.14,0.0121,water,08,p508
970.1,0.0119,water,08,p508
975.54,0.0116,water,08,p508
980.98,0.0112,water,08,p508
986.42,0.0108,water,08,p508
991.86,0.0103,water,08,p508
